lag,zScoreThreshold,influence,bumpPressCount,correctBumpDetections,incorrectBumpDetections,potholePressCount,correctPotholeDetections,incorrectPotholeDetections,bumpDetectionSuccess,potholeDetectionSuccess,bumpFalsePositives,potholeFalsePositives,activeFilterThreshold,activeFilterPosCoef,activeFilterNegCoef
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.200000, 0.500000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.200000, 0.600000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 2, 0, 0.110000, 1.200000, 0.700000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 2, 0, 0.110000, 1.200000, 0.800000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 2, 0, 0.110000, 1.200000, 0.900000
50, 10.000000, 0.250000, 21, 18, 3, 8, 3, 5, 85.714286, 37.500000, 7, 4, 0.110000, 1.300000, 0.100000
50, 10.000000, 0.250000, 21, 14, 7, 8, 3, 5, 66.666667, 37.500000, 5, 5, 0.110000, 1.300000, 0.200000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 3, 3, 0.110000, 1.300000, 0.300000
50, 10.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 4, 2, 0.110000, 1.300000, 0.400000
50, 10.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 3, 1, 0.110000, 1.300000, 0.500000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.300000, 0.600000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 3, 0, 0.110000, 1.300000, 0.700000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 2, 0, 0.110000, 1.300000, 0.800000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 2, 0, 0.110000, 1.300000, 0.900000
50, 10.000000, 0.250000, 21, 18, 3, 8, 3, 5, 85.714286, 37.500000, 7, 4, 0.110000, 1.400000, 0.100000
50, 10.000000, 0.250000, 21, 17, 4, 8, 3, 5, 80.952381, 37.500000, 5, 6, 0.110000, 1.400000, 0.200000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 3, 3, 0.110000, 1.400000, 0.300000
50, 10.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 4, 2, 0.110000, 1.400000, 0.400000
50, 10.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 3, 2, 0.110000, 1.400000, 0.500000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.400000, 0.600000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.400000, 0.700000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 2, 0, 0.110000, 1.400000, 0.800000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 2, 0, 0.110000, 1.400000, 0.900000
50, 10.000000, 0.250000, 21, 18, 3, 8, 3, 5, 85.714286, 37.500000, 7, 4, 0.110000, 1.500000, 0.100000
50, 10.000000, 0.250000, 21, 17, 4, 8, 3, 5, 80.952381, 37.500000, 5, 6, 0.110000, 1.500000, 0.200000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 3, 3, 0.110000, 1.500000, 0.300000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 4, 2, 0.110000, 1.500000, 0.400000
50, 10.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 4, 2, 0.110000, 1.500000, 0.500000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.500000, 0.600000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.500000, 0.700000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.500000, 0.800000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 2, 0, 0.110000, 1.500000, 0.900000
50, 10.000000, 0.250000, 21, 18, 3, 8, 3, 5, 85.714286, 37.500000, 7, 4, 0.110000, 1.600000, 0.100000
50, 10.000000, 0.250000, 21, 17, 4, 8, 3, 5, 80.952381, 37.500000, 5, 6, 0.110000, 1.600000, 0.200000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 3, 4, 0.110000, 1.600000, 0.300000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 4, 2, 0.110000, 1.600000, 0.400000
50, 10.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 4, 2, 0.110000, 1.600000, 0.500000
50, 10.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 3, 1, 0.110000, 1.600000, 0.600000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.600000, 0.700000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.600000, 0.800000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 2, 0, 0.110000, 1.600000, 0.900000
50, 10.000000, 0.250000, 21, 18, 3, 8, 3, 5, 85.714286, 37.500000, 6, 5, 0.110000, 1.700000, 0.100000
50, 10.000000, 0.250000, 21, 17, 4, 8, 3, 5, 80.952381, 37.500000, 5, 6, 0.110000, 1.700000, 0.200000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 3, 4, 0.110000, 1.700000, 0.300000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 3, 3, 0.110000, 1.700000, 0.400000
50, 10.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 4, 2, 0.110000, 1.700000, 0.500000
50, 10.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 3, 2, 0.110000, 1.700000, 0.600000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.700000, 0.700000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.700000, 0.800000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.700000, 0.900000
50, 10.000000, 0.250000, 21, 18, 3, 8, 3, 5, 85.714286, 37.500000, 7, 4, 0.110000, 1.800000, 0.100000
50, 10.000000, 0.250000, 21, 17, 4, 8, 3, 5, 80.952381, 37.500000, 5, 6, 0.110000, 1.800000, 0.200000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 3, 4, 0.110000, 1.800000, 0.300000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 3, 3, 0.110000, 1.800000, 0.400000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 4, 2, 0.110000, 1.800000, 0.500000
50, 10.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 4, 2, 0.110000, 1.800000, 0.600000
50, 10.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 3, 1, 0.110000, 1.800000, 0.700000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.800000, 0.800000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.800000, 0.900000
50, 10.000000, 0.250000, 21, 18, 3, 8, 3, 5, 85.714286, 37.500000, 7, 4, 0.110000, 1.900000, 0.100000
50, 10.000000, 0.250000, 21, 17, 4, 8, 3, 5, 80.952381, 37.500000, 5, 6, 0.110000, 1.900000, 0.200000
50, 10.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 3, 5, 0.110000, 1.900000, 0.300000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 3, 3, 0.110000, 1.900000, 0.400000
50, 10.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 4, 2, 0.110000, 1.900000, 0.500000
50, 10.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 4, 2, 0.110000, 1.900000, 0.600000
50, 10.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 3, 2, 0.110000, 1.900000, 0.700000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.900000, 0.800000
50, 10.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.110000, 1.900000, 0.900000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 4, 3, 0.130000, 1.100000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.100000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.100000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.130000, 1.100000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.100000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.100000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.100000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.100000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.100000, 0.900000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 4, 3, 0.130000, 1.200000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.200000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.200000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.130000, 1.200000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.200000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.200000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.200000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.200000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.200000, 0.900000
50, 10.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 3, 3, 0.130000, 1.300000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 2, 6, 57.142857, 25.000000, 4, 2, 0.130000, 1.300000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.300000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.300000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.300000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.300000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.300000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.300000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.300000, 0.900000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 5, 3, 0.130000, 1.400000, 0.100000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 4, 3, 0.130000, 1.400000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.400000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.400000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.130000, 1.400000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.400000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.400000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.400000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.400000, 0.900000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 5, 3, 0.130000, 1.500000, 0.100000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 4, 3, 0.130000, 1.500000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.500000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.500000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.130000, 1.500000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.500000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.500000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.500000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.500000, 0.900000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 5, 3, 0.130000, 1.600000, 0.100000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 4, 3, 0.130000, 1.600000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.600000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.600000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.130000, 1.600000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.600000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.600000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.600000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.130000, 1.600000, 0.900000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 5, 3, 0.130000, 1.700000, 0.100000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 4, 3, 0.130000, 1.700000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.700000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.700000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.700000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.130000, 1.700000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.700000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.700000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.700000, 0.900000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 5, 3, 0.130000, 1.800000, 0.100000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 4, 3, 0.130000, 1.800000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.800000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.800000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.800000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.130000, 1.800000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.800000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.800000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.800000, 0.900000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 5, 3, 0.130000, 1.900000, 0.100000
50, 10.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 4, 3, 0.130000, 1.900000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 2, 0.130000, 1.900000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.900000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 1, 0.130000, 1.900000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.130000, 1.900000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.130000, 1.900000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.900000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 0, 0.130000, 1.900000, 0.900000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 1, 2, 0.150000, 1.100000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.100000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.100000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 1, 0.150000, 1.100000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.100000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.100000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.100000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.100000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.100000, 0.900000
50, 10.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 1, 2, 0.150000, 1.200000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.200000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.200000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 1, 0.150000, 1.200000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.200000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.200000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.200000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.200000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.200000, 0.900000
50, 10.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 1, 3, 0.150000, 1.300000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 1, 2, 0.150000, 1.300000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.300000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 1, 0.150000, 1.300000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.300000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.300000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.300000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.300000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.300000, 0.900000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 3, 0.150000, 1.400000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 1, 2, 0.150000, 1.400000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.400000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.400000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 1, 0.150000, 1.400000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.400000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.400000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.400000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.400000, 0.900000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 3, 0.150000, 1.500000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 1, 2, 0.150000, 1.500000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.500000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.500000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 1, 0.150000, 1.500000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.500000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.500000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.500000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.500000, 0.900000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 3, 3, 0.150000, 1.600000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 1, 7, 57.142857, 12.500000, 1, 2, 0.150000, 1.600000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.600000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 1, 2, 0.150000, 1.600000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 1, 0.150000, 1.600000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.600000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.600000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.600000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.150000, 1.600000, 0.900000
