lag,zScoreThreshold,influence,bumpPressCount,correctBumpDetections,incorrectBumpDetections,potholePressCount,correctPotholeDetections,incorrectPotholeDetections,bumpDetectionSuccess,potholeDetectionSuccess,bumpFalsePositives,potholeFalsePositives,activeFilterThreshold,activeFilterPosCoef,activeFilterNegCoef,activeFilterThresholdBump,activeFilterPosCoefBump,activeFilterNegCoefBump,activeFilterThresholdPothole,activeFilterPosCoefPothole,activeFilterNegCoefPothole
50, 6.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 5, 1, 0.200000, 1.700000, 0.900000
50, 6.000000, 0.250000, 21, 14, 7, 8, 5, 3, 66.666667, 62.500000, 9, 2, 0.200000, 1.900000, 0.100000
50, 6.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 8, 3, 0.200000, 1.900000, 0.300000
50, 6.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 7, 2, 0.200000, 1.900000, 0.500000
50, 6.000000, 0.250000, 21, 16, 5, 8, 1, 7, 76.190476, 12.500000, 6, 1, 0.200000, 1.900000, 0.700000
50, 6.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 5, 1, 0.200000, 1.900000, 0.900000
50, 7.000000, 0.250000, 21, 8, 13, 8, 7, 1, 38.095238, 87.500000, 37, 25, 0.100000, 1.100000, 0.100000
50, 7.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 17, 12, 0.100000, 1.100000, 0.300000
50, 7.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 7, 6, 0.100000, 1.100000, 0.500000
50, 7.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 4, 2, 0.100000, 1.100000, 0.700000
50, 7.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 3, 0, 0.100000, 1.100000, 0.900000
50, 7.000000, 0.250000, 21, 8, 13, 8, 7, 1, 38.095238, 87.500000, 36, 26, 0.100000, 1.300000, 0.100000
50, 7.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 20, 17, 0.100000, 1.300000, 0.300000
50, 7.000000, 0.250000, 21, 16, 5, 8, 1, 7, 76.190476, 12.500000, 10, 7, 0.100000, 1.300000, 0.500000
50, 7.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 5, 2, 0.100000, 1.300000, 0.700000
50, 7.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 1, 0.100000, 1.300000, 0.900000
50, 7.000000, 0.250000, 21, 8, 13, 8, 7, 1, 38.095238, 87.500000, 36, 26, 0.100000, 1.500000, 0.100000
50, 7.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 24, 17, 0.100000, 1.500000, 0.300000
50, 7.000000, 0.250000, 21, 15, 6, 8, 1, 7, 71.428571, 12.500000, 13, 9, 0.100000, 1.500000, 0.500000
50, 7.000000, 0.250000, 21, 16, 5, 8, 1, 7, 76.190476, 12.500000, 7, 6, 0.100000, 1.500000, 0.700000
50, 7.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 4, 2, 0.100000, 1.500000, 0.900000
50, 7.000000, 0.250000, 21, 8, 13, 8, 7, 1, 38.095238, 87.500000, 36, 26, 0.100000, 1.700000, 0.100000
50, 7.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 27, 22, 0.100000, 1.700000, 0.300000
50, 7.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 16, 11, 0.100000, 1.700000, 0.500000
50, 7.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 7, 7, 0.100000, 1.700000, 0.700000
50, 7.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 6, 2, 0.100000, 1.700000, 0.900000
50, 7.000000, 0.250000, 21, 8, 13, 8, 7, 1, 38.095238, 87.500000, 37, 25, 0.100000, 1.900000, 0.100000
50, 7.000000, 0.250000, 21, 11, 10, 8, 4, 4, 52.380952, 50.000000, 30, 23, 0.100000, 1.900000, 0.300000
50, 7.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 18, 12, 0.100000, 1.900000, 0.500000
50, 7.000000, 0.250000, 21, 16, 5, 8, 1, 7, 76.190476, 12.500000, 10, 7, 0.100000, 1.900000, 0.700000
50, 7.000000, 0.250000, 21, 16, 5, 8, 1, 7, 76.190476, 12.500000, 7, 5, 0.100000, 1.900000, 0.900000
50, 7.000000, 0.250000, 21, 8, 13, 8, 6, 2, 38.095238, 75.000000, 26, 16, 0.120000, 1.100000, 0.100000
50, 7.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 15, 7, 0.120000, 1.100000, 0.300000
50, 7.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 8, 3, 0.120000, 1.100000, 0.500000
50, 7.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 4, 1, 0.120000, 1.100000, 0.700000
50, 7.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 3, 0, 0.120000, 1.100000, 0.900000
50, 7.000000, 0.250000, 21, 8, 13, 8, 6, 2, 38.095238, 75.000000, 26, 16, 0.120000, 1.300000, 0.100000
50, 7.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 16, 11, 0.120000, 1.300000, 0.300000
50, 7.000000, 0.250000, 21, 16, 5, 8, 1, 7, 76.190476, 12.500000, 11, 4, 0.120000, 1.300000, 0.500000
50, 7.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 5, 1, 0.120000, 1.300000, 0.700000
50, 7.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 3, 0, 0.120000, 1.300000, 0.900000
50, 7.000000, 0.250000, 21, 8, 13, 8, 6, 2, 38.095238, 75.000000, 27, 16, 0.120000, 1.500000, 0.100000
50, 7.000000, 0.250000, 21, 11, 10, 8, 4, 4, 52.380952, 50.000000, 18, 11, 0.120000, 1.500000, 0.300000
50, 7.000000, 0.250000, 21, 15, 6, 8, 1, 7, 71.428571, 12.500000, 12, 4, 0.120000, 1.500000, 0.500000
50, 7.000000, 0.250000, 21, 16, 5, 8, 1, 7, 76.190476, 12.500000, 8, 3, 0.120000, 1.500000, 0.700000
