lag,zScoreThreshold,influence,bumpPressCount,correctBumpDetections,incorrectBumpDetections,potholePressCount,correctPotholeDetections,incorrectPotholeDetections,bumpDetectionSuccess,potholeDetectionSuccess,bumpFalsePositives,potholeFalsePositives,cutoffFreq,actFiltThres,actFilterPosCoef,actFiltNegCoef
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.800000, 0.500000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 33, 8.000000, 0.400000, 1.800000, 0.500000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 44, 10.000000, 0.400000, 1.800000, 0.500000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -1, 14, 2.000000, 0.400000, 1.800000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 17, 4.000000, 0.400000, 1.800000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.800000, 0.600000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 30, 8.000000, 0.400000, 1.800000, 0.600000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 39, 10.000000, 0.400000, 1.800000, 0.600000
50, 10.000000, 0.250000, 21, 5, 16, 8, 4, 4, 23.809524, 50.000000, 0, 11, 2.000000, 0.400000, 1.800000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 12, 4.000000, 0.400000, 1.800000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 17, 6.000000, 0.400000, 1.800000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 22, 8.000000, 0.400000, 1.800000, 0.700000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 28, 10.000000, 0.400000, 1.800000, 0.700000
50, 10.000000, 0.250000, 21, 5, 16, 8, 3, 5, 23.809524, 37.500000, 0, 8, 2.000000, 0.400000, 1.800000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 8, 4.000000, 0.400000, 1.800000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 12, 6.000000, 0.400000, 1.800000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 19, 8.000000, 0.400000, 1.800000, 0.800000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 2, 23, 10.000000, 0.400000, 1.800000, 0.800000
50, 10.000000, 0.250000, 21, 5, 16, 8, 3, 5, 23.809524, 37.500000, 0, 4, 2.000000, 0.400000, 1.800000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 5, 4.000000, 0.400000, 1.800000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 11, 6.000000, 0.400000, 1.800000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 15, 8.000000, 0.400000, 1.800000, 0.900000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 2, 17, 10.000000, 0.400000, 1.800000, 0.900000
50, 11.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 35, 4.000000, 0.300000, 1.400000, 0.100000
50, 11.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, -2, 19, 4.000000, 0.400000, 1.400000, 0.100000
50, 11.000000, 0.250000, 21, 3, 18, 8, 3, 5, 14.285714, 37.500000, -2, 13, 4.000000, 0.500000, 1.400000, 0.100000
50, 13.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 35, 4.000000, 0.300000, 1.400000, 0.100000
50, 13.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 19, 4.000000, 0.400000, 1.400000, 0.100000
50, 13.000000, 0.250000, 21, 2, 19, 8, 3, 5, 9.523810, 37.500000, -1, 13, 4.000000, 0.500000, 1.400000, 0.100000
50, 15.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 35, 4.000000, 0.300000, 1.400000, 0.100000
50, 15.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 19, 4.000000, 0.400000, 1.400000, 0.100000
50, 15.000000, 0.250000, 21, 2, 19, 8, 3, 5, 9.523810, 37.500000, -1, 13, 4.000000, 0.500000, 1.400000, 0.100000
50, 17.000000, 0.250000, 21, 1, 20, 8, 5, 3, 4.761905, 62.500000, 0, 35, 4.000000, 0.300000, 1.400000, 0.100000
50, 17.000000, 0.250000, 21, 1, 20, 8, 5, 3, 4.761905, 62.500000, 0, 18, 4.000000, 0.400000, 1.400000, 0.100000
50, 17.000000, 0.250000, 21, 1, 20, 8, 3, 5, 4.761905, 37.500000, 0, 13, 4.000000, 0.500000, 1.400000, 0.100000
50, 19.000000, 0.250000, 21, 0, 21, 8, 5, 3, 0.000000, 62.500000, 0, 35, 4.000000, 0.300000, 1.400000, 0.100000
50, 19.000000, 0.250000, 21, 0, 21, 8, 5, 3, 0.000000, 62.500000, 0, 18, 4.000000, 0.400000, 1.400000, 0.100000
50, 19.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 13, 4.000000, 0.500000, 1.400000, 0.100000
50, 21.000000, 0.250000, 21, 0, 21, 8, 5, 3, 0.000000, 62.500000, 0, 35, 4.000000, 0.300000, 1.400000, 0.100000
50, 21.000000, 0.250000, 21, 0, 21, 8, 5, 3, 0.000000, 62.500000, 0, 18, 4.000000, 0.400000, 1.400000, 0.100000
50, 21.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 13, 4.000000, 0.500000, 1.400000, 0.100000
50, 11.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 35, 4.000000, 0.300000, 1.400000, 0.200000
50, 11.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, -2, 18, 4.000000, 0.400000, 1.400000, 0.200000
50, 11.000000, 0.250000, 21, 3, 18, 8, 3, 5, 14.285714, 37.500000, -2, 13, 4.000000, 0.500000, 1.400000, 0.200000
50, 13.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 35, 4.000000, 0.300000, 1.400000, 0.200000
50, 13.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 18, 4.000000, 0.400000, 1.400000, 0.200000
50, 13.000000, 0.250000, 21, 3, 18, 8, 3, 5, 14.285714, 37.500000, -1, 12, 4.000000, 0.500000, 1.400000, 0.200000
50, 15.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 35, 4.000000, 0.300000, 1.400000, 0.200000
50, 15.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 18, 4.000000, 0.400000, 1.400000, 0.200000
50, 15.000000, 0.250000, 21, 3, 18, 8, 3, 5, 14.285714, 37.500000, -1, 12, 4.000000, 0.500000, 1.400000, 0.200000
50, 17.000000, 0.250000, 21, 1, 20, 8, 5, 3, 4.761905, 62.500000, 0, 34, 4.000000, 0.300000, 1.400000, 0.200000
50, 17.000000, 0.250000, 21, 1, 20, 8, 5, 3, 4.761905, 62.500000, 0, 18, 4.000000, 0.400000, 1.400000, 0.200000
50, 17.000000, 0.250000, 21, 1, 20, 8, 3, 5, 4.761905, 37.500000, 0, 13, 4.000000, 0.500000, 1.400000, 0.200000
50, 19.000000, 0.250000, 21, 0, 21, 8, 5, 3, 0.000000, 62.500000, 0, 34, 4.000000, 0.300000, 1.400000, 0.200000
50, 19.000000, 0.250000, 21, 0, 21, 8, 5, 3, 0.000000, 62.500000, 0, 18, 4.000000, 0.400000, 1.400000, 0.200000
50, 19.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 13, 4.000000, 0.500000, 1.400000, 0.200000
50, 21.000000, 0.250000, 21, 0, 21, 8, 5, 3, 0.000000, 62.500000, 0, 33, 4.000000, 0.300000, 1.400000, 0.200000
50, 21.000000, 0.250000, 21, 0, 21, 8, 5, 3, 0.000000, 62.500000, 0, 18, 4.000000, 0.400000, 1.400000, 0.200000
50, 21.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 12, 4.000000, 0.500000, 1.400000, 0.200000
50, 11.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 34, 4.000000, 0.300000, 1.400000, 0.300000
50, 11.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, -2, 18, 4.000000, 0.400000, 1.400000, 0.300000
50, 11.000000, 0.250000, 21, 4, 17, 8, 3, 5, 19.047619, 37.500000, -2, 12, 4.000000, 0.500000, 1.400000, 0.300000
50, 13.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 33, 4.000000, 0.300000, 1.400000, 0.300000
50, 13.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 18, 4.000000, 0.400000, 1.400000, 0.300000
50, 13.000000, 0.250000, 21, 3, 18, 8, 3, 5, 14.285714, 37.500000, -1, 11, 4.000000, 0.500000, 1.400000, 0.300000
50, 15.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, -1, 33, 4.000000, 0.300000, 1.400000, 0.300000
50, 15.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, -1, 18, 4.000000, 0.400000, 1.400000, 0.300000
50, 15.000000, 0.250000, 21, 3, 18, 8, 3, 5, 14.285714, 37.500000, -1, 11, 4.000000, 0.500000, 1.400000, 0.300000
50, 17.000000, 0.250000, 21, 1, 20, 8, 4, 4, 4.761905, 50.000000, 0, 31, 4.000000, 0.300000, 1.400000, 0.300000
50, 17.000000, 0.250000, 21, 1, 20, 8, 4, 4, 4.761905, 50.000000, 0, 15, 4.000000, 0.400000, 1.400000, 0.300000
50, 17.000000, 0.250000, 21, 1, 20, 8, 3, 5, 4.761905, 37.500000, 0, 11, 4.000000, 0.500000, 1.400000, 0.300000
50, 19.000000, 0.250000, 21, 0, 21, 8, 4, 4, 0.000000, 50.000000, 0, 29, 4.000000, 0.300000, 1.400000, 0.300000
50, 19.000000, 0.250000, 21, 0, 21, 8, 4, 4, 0.000000, 50.000000, 0, 14, 4.000000, 0.400000, 1.400000, 0.300000
50, 19.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 10, 4.000000, 0.500000, 1.400000, 0.300000
50, 21.000000, 0.250000, 21, 0, 21, 8, 4, 4, 0.000000, 50.000000, 0, 28, 4.000000, 0.300000, 1.400000, 0.300000
50, 21.000000, 0.250000, 21, 0, 21, 8, 4, 4, 0.000000, 50.000000, 0, 12, 4.000000, 0.400000, 1.400000, 0.300000
50, 21.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 7, 4.000000, 0.500000, 1.400000, 0.300000
50, 11.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 33, 4.000000, 0.300000, 1.400000, 0.400000
50, 11.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, -2, 18, 4.000000, 0.400000, 1.400000, 0.400000
50, 11.000000, 0.250000, 21, 4, 17, 8, 3, 5, 19.047619, 37.500000, -2, 11, 4.000000, 0.500000, 1.400000, 0.400000
50, 13.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 29, 4.000000, 0.300000, 1.400000, 0.400000
50, 13.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 14, 4.000000, 0.400000, 1.400000, 0.400000
50, 13.000000, 0.250000, 21, 3, 18, 8, 3, 5, 14.285714, 37.500000, 0, 9, 4.000000, 0.500000, 1.400000, 0.400000
50, 15.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 0, 27, 4.000000, 0.300000, 1.400000, 0.400000
50, 15.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 0, 13, 4.000000, 0.400000, 1.400000, 0.400000
50, 15.000000, 0.250000, 21, 3, 18, 8, 2, 6, 14.285714, 25.000000, 0, 8, 4.000000, 0.500000, 1.400000, 0.400000
50, 17.000000, 0.250000, 21, 1, 20, 8, 3, 5, 4.761905, 37.500000, 0, 25, 4.000000, 0.300000, 1.400000, 0.400000
50, 17.000000, 0.250000, 21, 1, 20, 8, 3, 5, 4.761905, 37.500000, 0, 11, 4.000000, 0.400000, 1.400000, 0.400000
50, 17.000000, 0.250000, 21, 1, 20, 8, 2, 6, 4.761905, 25.000000, 0, 5, 4.000000, 0.500000, 1.400000, 0.400000
50, 19.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 20, 4.000000, 0.300000, 1.400000, 0.400000
50, 19.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 7, 4.000000, 0.400000, 1.400000, 0.400000
50, 19.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 3, 4.000000, 0.500000, 1.400000, 0.400000
50, 21.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 18, 4.000000, 0.300000, 1.400000, 0.400000
50, 21.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 5, 4.000000, 0.400000, 1.400000, 0.400000
50, 21.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 3, 4.000000, 0.500000, 1.400000, 0.400000
50, 11.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 0, 29, 4.000000, 0.300000, 1.400000, 0.500000
50, 11.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 0, 13, 4.000000, 0.400000, 1.400000, 0.500000
50, 11.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 8, 4.000000, 0.500000, 1.400000, 0.500000
50, 13.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 0, 25, 4.000000, 0.300000, 1.400000, 0.500000
50, 13.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 0, 11, 4.000000, 0.400000, 1.400000, 0.500000
50, 13.000000, 0.250000, 21, 3, 18, 8, 2, 6, 14.285714, 25.000000, 0, 6, 4.000000, 0.500000, 1.400000, 0.500000
50, 15.000000, 0.250000, 21, 2, 19, 8, 3, 5, 9.523810, 37.500000, 0, 17, 4.000000, 0.300000, 1.400000, 0.500000
50, 15.000000, 0.250000, 21, 2, 19, 8, 3, 5, 9.523810, 37.500000, 0, 5, 4.000000, 0.400000, 1.400000, 0.500000
50, 15.000000, 0.250000, 21, 3, 18, 8, 2, 6, 14.285714, 25.000000, 0, 3, 4.000000, 0.500000, 1.400000, 0.500000
50, 17.000000, 0.250000, 21, 1, 20, 8, 3, 5, 4.761905, 37.500000, 0, 16, 4.000000, 0.300000, 1.400000, 0.500000
50, 17.000000, 0.250000, 21, 1, 20, 8, 3, 5, 4.761905, 37.500000, 0, 5, 4.000000, 0.400000, 1.400000, 0.500000
50, 17.000000, 0.250000, 21, 1, 20, 8, 2, 6, 4.761905, 25.000000, 0, 3, 4.000000, 0.500000, 1.400000, 0.500000
50, 19.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 15, 4.000000, 0.300000, 1.400000, 0.500000
50, 19.000000, 0.250000, 21, 0, 21, 8, 3, 5, 0.000000, 37.500000, 0, 5, 4.000000, 0.400000, 1.400000, 0.500000
50, 19.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 3, 4.000000, 0.500000, 1.400000, 0.500000
50, 21.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 11, 4.000000, 0.300000, 1.400000, 0.500000
50, 21.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 4, 4.000000, 0.400000, 1.400000, 0.500000
50, 21.000000, 0.250000, 21, 0, 21, 8, 1, 7, 0.000000, 12.500000, 0, 2, 4.000000, 0.500000, 1.400000, 0.500000
50, 11.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 0, 18, 4.000000, 0.300000, 1.400000, 0.600000
50, 11.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 0, 6, 4.000000, 0.400000, 1.400000, 0.600000
50, 11.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 4, 4.000000, 0.500000, 1.400000, 0.600000
50, 13.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 0, 16, 4.000000, 0.300000, 1.400000, 0.600000
50, 13.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 0, 5, 4.000000, 0.400000, 1.400000, 0.600000
50, 13.000000, 0.250000, 21, 3, 18, 8, 2, 6, 14.285714, 25.000000, 0, 3, 4.000000, 0.500000, 1.400000, 0.600000
50, 15.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 15, 4.000000, 0.300000, 1.400000, 0.600000
50, 15.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 5, 4.000000, 0.400000, 1.400000, 0.600000
50, 15.000000, 0.250000, 21, 3, 18, 8, 1, 7, 14.285714, 12.500000, 0, 3, 4.000000, 0.500000, 1.400000, 0.600000
50, 17.000000, 0.250000, 21, 1, 20, 8, 2, 6, 4.761905, 25.000000, 0, 11, 4.000000, 0.300000, 1.400000, 0.600000
50, 17.000000, 0.250000, 21, 1, 20, 8, 2, 6, 4.761905, 25.000000, 0, 4, 4.000000, 0.400000, 1.400000, 0.600000
50, 17.000000, 0.250000, 21, 1, 20, 8, 1, 7, 4.761905, 12.500000, 0, 2, 4.000000, 0.500000, 1.400000, 0.600000
50, 19.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 10, 4.000000, 0.300000, 1.400000, 0.600000
50, 19.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 3, 4.000000, 0.400000, 1.400000, 0.600000
50, 19.000000, 0.250000, 21, 0, 21, 8, 1, 7, 0.000000, 12.500000, 0, 2, 4.000000, 0.500000, 1.400000, 0.600000
50, 21.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 8, 4.000000, 0.300000, 1.400000, 0.600000
50, 21.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.600000
50, 21.000000, 0.250000, 21, 0, 21, 8, 1, 7, 0.000000, 12.500000, 0, 0, 4.000000, 0.500000, 1.400000, 0.600000
50, 11.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 15, 4.000000, 0.300000, 1.400000, 0.700000
50, 11.000000, 0.250000, 21, 3, 18, 8, 2, 6, 14.285714, 25.000000, 0, 5, 4.000000, 0.400000, 1.400000, 0.700000
50, 11.000000, 0.250000, 21, 4, 17, 8, 1, 7, 19.047619, 12.500000, 0, 3, 4.000000, 0.500000, 1.400000, 0.700000
50, 13.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 10, 4.000000, 0.300000, 1.400000, 0.700000
50, 13.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 3, 4.000000, 0.400000, 1.400000, 0.700000
50, 13.000000, 0.250000, 21, 3, 18, 8, 1, 7, 14.285714, 12.500000, 0, 2, 4.000000, 0.500000, 1.400000, 0.700000
50, 15.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 10, 4.000000, 0.300000, 1.400000, 0.700000
50, 15.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 3, 4.000000, 0.400000, 1.400000, 0.700000
50, 15.000000, 0.250000, 21, 3, 18, 8, 1, 7, 14.285714, 12.500000, 0, 2, 4.000000, 0.500000, 1.400000, 0.700000
50, 17.000000, 0.250000, 21, 1, 20, 8, 2, 6, 4.761905, 25.000000, 0, 8, 4.000000, 0.300000, 1.400000, 0.700000
50, 17.000000, 0.250000, 21, 1, 20, 8, 2, 6, 4.761905, 25.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.700000
50, 17.000000, 0.250000, 21, 1, 20, 8, 1, 7, 4.761905, 12.500000, 0, 0, 4.000000, 0.500000, 1.400000, 0.700000
50, 19.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 7, 4.000000, 0.300000, 1.400000, 0.700000
50, 19.000000, 0.250000, 21, 0, 21, 8, 2, 6, 0.000000, 25.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.700000
50, 19.000000, 0.250000, 21, 0, 21, 8, 1, 7, 0.000000, 12.500000, 0, 0, 4.000000, 0.500000, 1.400000, 0.700000
50, 21.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 7, 4.000000, 0.300000, 1.400000, 0.700000
50, 21.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.700000
50, 21.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 0, 4.000000, 0.500000, 1.400000, 0.700000
50, 11.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 10, 4.000000, 0.300000, 1.400000, 0.800000
50, 11.000000, 0.250000, 21, 3, 18, 8, 2, 6, 14.285714, 25.000000, 0, 3, 4.000000, 0.400000, 1.400000, 0.800000
50, 11.000000, 0.250000, 21, 4, 17, 8, 1, 7, 19.047619, 12.500000, 0, 2, 4.000000, 0.500000, 1.400000, 0.800000
50, 13.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 8, 4.000000, 0.300000, 1.400000, 0.800000
50, 13.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.800000
50, 13.000000, 0.250000, 21, 3, 18, 8, 1, 7, 14.285714, 12.500000, 0, 0, 4.000000, 0.500000, 1.400000, 0.800000
50, 15.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 7, 4.000000, 0.300000, 1.400000, 0.800000
50, 15.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.800000
50, 15.000000, 0.250000, 21, 3, 18, 8, 1, 7, 14.285714, 12.500000, 0, 0, 4.000000, 0.500000, 1.400000, 0.800000
50, 17.000000, 0.250000, 21, 1, 20, 8, 1, 7, 4.761905, 12.500000, 0, 7, 4.000000, 0.300000, 1.400000, 0.800000
50, 17.000000, 0.250000, 21, 1, 20, 8, 1, 7, 4.761905, 12.500000, 0, 1, 4.000000, 0.400000, 1.400000, 0.800000
50, 17.000000, 0.250000, 21, 1, 20, 8, 1, 7, 4.761905, 12.500000, 0, 0, 4.000000, 0.500000, 1.400000, 0.800000
50, 19.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 4, 4.000000, 0.300000, 1.400000, 0.800000
50, 19.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.800000
50, 19.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 0, 4.000000, 0.500000, 1.400000, 0.800000
50, 21.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 3, 4.000000, 0.300000, 1.400000, 0.800000
50, 21.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.800000
50, 21.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 0, 4.000000, 0.500000, 1.400000, 0.800000
50, 11.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 7, 4.000000, 0.300000, 1.400000, 0.900000
50, 11.000000, 0.250000, 21, 3, 18, 8, 2, 6, 14.285714, 25.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.900000
50, 11.000000, 0.250000, 21, 4, 17, 8, 1, 7, 19.047619, 12.500000, 0, 0, 4.000000, 0.500000, 1.400000, 0.900000
50, 13.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 7, 4.000000, 0.300000, 1.400000, 0.900000
50, 13.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.900000
50, 13.000000, 0.250000, 21, 3, 18, 8, 1, 7, 14.285714, 12.500000, 0, 0, 4.000000, 0.500000, 1.400000, 0.900000
50, 15.000000, 0.250000, 21, 2, 19, 8, 0, 8, 9.523810, 0.000000, 0, 4, 4.000000, 0.300000, 1.400000, 0.900000
50, 15.000000, 0.250000, 21, 2, 19, 8, 0, 8, 9.523810, 0.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.900000
50, 15.000000, 0.250000, 21, 3, 18, 8, 0, 8, 14.285714, 0.000000, 0, 0, 4.000000, 0.500000, 1.400000, 0.900000
50, 17.000000, 0.250000, 21, 1, 20, 8, 0, 8, 4.761905, 0.000000, 0, 3, 4.000000, 0.300000, 1.400000, 0.900000
50, 17.000000, 0.250000, 21, 1, 20, 8, 0, 8, 4.761905, 0.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.900000
50, 17.000000, 0.250000, 21, 1, 20, 8, 0, 8, 4.761905, 0.000000, 0, 0, 4.000000, 0.500000, 1.400000, 0.900000
50, 19.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 2, 4.000000, 0.300000, 1.400000, 0.900000
50, 19.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.900000
50, 19.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 0, 4.000000, 0.500000, 1.400000, 0.900000
50, 21.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 1, 4.000000, 0.300000, 1.400000, 0.900000
50, 21.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 1, 4.000000, 0.400000, 1.400000, 0.900000
50, 21.000000, 0.250000, 21, 0, 21, 8, 0, 8, 0.000000, 0.000000, 0, 0, 4.000000, 0.500000, 1.400000, 0.900000
50, 11.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, -1, 35, 4.000000, 0.300000, 1.600000, 0.100000
50, 11.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, -2, 19, 4.000000, 0.400000, 1.600000, 0.100000
